16.0;0.0015399999999999999;0.0023;0.0021900000000000001;0.0025000000000000001;0.00077999999999999999;0.0016900000000000001;0.0030599999999999998;0.0048199999999999996;0.0047499999999999999;0.00643;0.0070200000000000002;0.016539999999999999;0.014489999999999999;0.01951;0.011730000000000001;0.074679999999999996;0.02801;0.029839999999999998;0.01272;0.0074200000000000004;0.0082799999999999992;0.0068799999999999998;0.0078300000000000002;0.0035000000000000001;0.0023900000000000002;0.0025799999999999998;0.0036900000000000001;0.00364;0.0025200000000000001;0.00173;0.0013600000000000001;0.0018799999999999999;0.0
4.0;0.0012199999999999999;0.00232;0.0025999999999999999;0.0033600000000000001;0.0061000000000000004;0.0062599999999999999;0.0054999999999999997;0.0086;0.0045999999999999999;0.0080300000000000007;0.0049500000000000004;0.00232;0.01308;0.023949999999999999;0.062449999999999999;0.10423;0.066479999999999997;0.10423;0.062449999999999999;0.023949999999999999;0.01308;0.00232;0.0049500000000000004;0.0080300000000000007;0.0045999999999999999;0.0086;0.0054999999999999997;0.0062599999999999999;0.0061000000000000004;0.0033600000000000001;0.0025999999999999999;0.00232;0.0
7.0;0.0032599999999999999;0.0042900000000000004;0.0054900000000000001;0.0057299999999999999;0.0071700000000000002;0.0032200000000000002;0.0040899999999999999;0.0030699999999999998;0.00114;0.0015;0.0097300000000000008;0.00147;0.0081899999999999994;0.01567;0.072090000000000001;0.12361999999999999;0.075340000000000004;0.12361999999999999;0.072090000000000001;0.01567;0.0081899999999999994;0.00147;0.0097300000000000008;0.0015;0.00114;0.0030699999999999998;0.0040899999999999999;0.0032200000000000002;0.0071700000000000002;0.0057299999999999999;0.0054900000000000001;0.0042900000000000004;0.0
3.0;0.0022100000000000002;0.00447;0.0022200000000000002;0.00645;0.0074000000000000003;0.0039300000000000003;0.0098600000000000007;0.0070400000000000003;0.01042;0.011010000000000001;0.0043600000000000002;0.0047099999999999998;0.022259999999999999;0.029729999999999999;0.06157;0.11089;0.068400000000000002;0.11089;0.06157;0.029729999999999999;0.022259999999999999;0.0047099999999999998;0.0043600000000000002;0.011010000000000001;0.01042;0.0070400000000000003;0.0098600000000000007;0.0039300000000000003;0.0074000000000000003;0.00645;0.0022200000000000002;0.00447;0.0
23.0;0.0011999999999999999;0.0013799999999999999;0.0018600000000000001;0.00101;0.00101;0.0012800000000000001;0.0019300000000000001;0.0022200000000000002;0.0015100000000000001;0.0038899999999999998;0.0027899999999999999;0.0053699999999999998;0.00679;0.01934;0.027869999999999999;0.0097699999999999992;0.13063;0.05663;0.018630000000000001;0.0104;0.0111;0.0076499999999999997;0.0027299999999999998;0.0030799999999999998;0.00096000000000000002;0.0017700000000000001;0.00266;0.0016900000000000001;0.0019;0.0045399999999999998;0.0022599999999999999;0.00115;1.0
36.0;0.00096000000000000002;0.00175;0.00097999999999999997;0.00123;0.00231;0.0025300000000000001;0.0046600000000000001;0.0019599999999999999;0.0062700000000000004;0.0047999999999999996;0.0056499999999999996;0.0036099999999999999;0.0076800000000000002;0.031060000000000001;0.038550000000000001;0.01047;0.1033;0.08319;0.011950000000000001;0.0071900000000000002;0.0057800000000000004;0.0063800000000000003;0.0040499999999999998;0.0063499999999999997;0.00547;0.0066899999999999998;0.0090200000000000002;0.0033600000000000001;0.0039500000000000004;0.00115;0.00197;0.0026900000000000001;1.0
35.0;0.00055000000000000003;0.00141;0.0025400000000000002;0.00106;0.0015900000000000001;0.00072000000000000005;0.0020200000000000001;0.0024499999999999999;0.0034099999999999998;0.0055500000000000002;0.0088900000000000003;0.0101;0.0088400000000000006;0.01374;0.031109999999999999;0.040160000000000001;0.081210000000000004;0.074359999999999996;0.01018;0.01025;0.0068700000000000002;0.0057800000000000004;0.0086199999999999992;0.0075799999999999999;0.00231;0.00316;0.0012600000000000001;0.0014499999999999999;0.0053299999999999997;0.00464;0.0021800000000000001;0.0017899999999999999;1.0
39.0;0.0031099999999999999;0.0022300000000000002;0.0019499999999999999;0.0040800000000000003;0.00097000000000000005;0.0015499999999999999;0.0025899999999999999;0.00182;0.0042399999999999998;0.00282;0.00809;0.0093100000000000006;0.020559999999999998;0.0086199999999999992;0.040759999999999998;0.05074;0.11412;0.043290000000000002;0.036749999999999998;0.0045500000000000002;0.0059699999999999996;0.0048300000000000001;0.010999999999999999;0.0015100000000000001;0.0031900000000000001;0.0025699999999999998;0.0022599999999999999;0.0051500000000000001;0.0027899999999999999;0.0049300000000000004;0.0018799999999999999;0.0011299999999999999;1.0
53.0;0.0014300000000000001;0.0028300000000000001;0.0010499999999999999;0.0018799999999999999;0.0018600000000000001;0.0012700000000000001;0.01086;0.0067799999999999996;0.0038;0.032800000000000003;0.020959999999999999;0.013390000000000001;0.0098700000000000003;0.017299999999999999;0.045510000000000002;0.037629999999999997;0.0045399999999999998;0.029489999999999999;0.028559999999999999;0.01474;0.045949999999999998;0.037359999999999997;0.025229999999999999;0.0057600000000000004;0.0076699999999999997;0.0039899999999999996;0.00613;0.00077999999999999999;0.0040000000000000001;0.0039100000000000003;0.00029;0.00415;2.0
56.0;0.0015900000000000001;0.0058199999999999997;0.0045300000000000002;0.0052700000000000004;0.0059699999999999996;0.00398;0.0057499999999999999;0.0258;0.0093399999999999993;0.0079600000000000001;0.020049999999999998;0.026890000000000001;0.01358;0.0035999999999999999;0.00132;0.0067999999999999996;0.085610000000000006;0.01132;0.03424;0.0077400000000000004;0.01406;0.03202;0.046339999999999999;0.022110000000000001;0.0098899999999999995;0.0085599999999999999;0.0023500000000000001;0.01013;0.00148;0.0027299999999999998;0.0012899999999999999;0.0015;2.0
54.0;0.00396;0.00214;0.0043;0.0070299999999999998;0.010880000000000001;0.01321;0.0037299999999999998;0.0026099999999999999;0.035430000000000003;0.0054200000000000003;0.010880000000000001;0.020209999999999999;0.019300000000000001;0.014080000000000001;0.016650000000000002;0.01532;0.031949999999999999;0.01248;0.03288;0.0083800000000000003;0.037760000000000002;0.049059999999999999;0.019959999999999999;0.02265;0.01108;0.0068900000000000003;0.0014300000000000001;0.0045199999999999997;0.0037799999999999999;0.0054000000000000003;0.0038;0.0066899999999999998;2.0
49.0;0.0027200000000000002;0.0033;0.0061999999999999998;0.011440000000000001;0.0048399999999999997;0.0036700000000000001;0.01035;0.02129;0.00096000000000000002;0.01183;0.021270000000000001;0.01473;0.010829999999999999;0.0076099999999999996;0.01787;0.0033899999999999998;0.054859999999999999;0.016570000000000001;0.03099;0.0112;0.027199999999999998;0.0043299999999999996;0.031960000000000002;0.013469999999999999;0.02283;0.0038;0.0048300000000000001;0.0017700000000000001;0.0011800000000000001;0.00577;0.0056299999999999996;0.0022399999999999998;2.0
74.0;0.0014;0.00071000000000000002;0.00095;0.0046899999999999997;0.00117;0.0040800000000000003;0.0012999999999999999;0.00156;0.0044400000000000004;0.0020699999999999998;0.0085900000000000004;0.0022000000000000001;0.0078799999999999999;0.02147;0.012970000000000001;0.0020200000000000001;0.076560000000000003;0.049119999999999997;0.0064900000000000001;0.0093299999999999998;0.014919999999999999;0.0060899999999999999;0.0012700000000000001;0.0024099999999999998;0.0020200000000000001;0.0042599999999999999;0.0023800000000000002;0.00141;0.0027699999999999999;0.0025500000000000002;0.00158;0.0012800000000000001;3.0
73.0;0.00115;0.00077999999999999999;0.00106;0.0047699999999999999;0.00083000000000000001;0.0038700000000000002;0.00141;0.0014499999999999999;0.0045999999999999999;0.00175;0.0086899999999999998;0.0021800000000000001;0.0072899999999999996;0.021329999999999998;0.012999999999999999;0.0017899999999999999;0.075490000000000002;0.048050000000000002;0.0067000000000000002;0.0091299999999999992;0.01485;0.0058300000000000001;0.0011299999999999999;0.0023700000000000001;0.0019599999999999999;0.0043200000000000001;0.00215;0.0012999999999999999;0.0025699999999999998;0.0022499999999999998;0.0015299999999999999;0.0012099999999999999;3.0
79.0;0.00064000000000000005;0.00101;0.00076000000000000004;0.0020100000000000001;0.00133;0.00011;0.00084999999999999995;0.0018400000000000001;0.0054799999999999996;0.00096000000000000002;0.0046800000000000001;0.0021099999999999999;0.0067400000000000003;0.014670000000000001;0.01797;0.0068300000000000001;0.048120000000000003;0.038370000000000001;0.01486;0.00068999999999999997;0.0099299999999999996;0.00051999999999999995;0.0027799999999999999;0.00069999999999999999;0.0029399999999999999;0.0025799999999999998;0.00060999999999999997;0.00097999999999999997;0.0016299999999999999;0.00093999999999999997;0.00124;0.00048999999999999998;3.0
71.0;0.0014400000000000001;0.00075000000000000002;0.00044999999999999999;0.0020600000000000002;0.00114;0.00299;0.0035699999999999998;0.00124;0.00191;0.00076999999999999996;0.0091599999999999997;0.00447;0.0089099999999999995;0.01968;0.012670000000000001;0.01051;0.059450000000000003;0.052260000000000001;0.0098700000000000003;0.0035899999999999999;0.010670000000000001;0.0037399999999999998;0.0040400000000000002;0.0017799999999999999;0.00114;0.0030300000000000001;0.00215;0.00158;0.0022100000000000002;0.00123;0.0022599999999999999;0.00054000000000000001;3.0
91.0;0.00042999999999999999;0.00044999999999999999;0.00064999999999999997;0.00266;0.0024099999999999998;0.00315;0.0047600000000000003;0.0078100000000000001;0.0033;0.0060899999999999999;0.012869999999999999;0.0109;0.0012800000000000001;0.0095700000000000004;0.031739999999999997;0.0071199999999999996;0.077719999999999997;0.097750000000000004;0.019460000000000002;0.0040499999999999998;0.0086599999999999993;0.0040000000000000001;0.01197;0.0046600000000000001;0.0051399999999999996;0.0068700000000000002;0.0040800000000000003;0.00054000000000000001;0.0026099999999999999;0.0026900000000000001;0.0017600000000000001;0.0016999999999999999;4.0
96.0;0.0011299999999999999;0.00080999999999999996;0.00199;0.00080000000000000004;0.0018400000000000001;0.00106;0.0020899999999999998;0.0025200000000000001;0.0065700000000000003;0.0026700000000000001;0.0061999999999999998;0.016070000000000001;0.0052399999999999999;0.014659999999999999;0.022880000000000001;0.010160000000000001;0.094189999999999996;0.070029999999999995;0.0099699999999999997;0.0096799999999999994;0.0034299999999999999;0.0080400000000000003;0.0071000000000000004;0.00083000000000000001;0.00233;0.00398;0.0040400000000000002;0.0015399999999999999;0.0028999999999999998;0.0024099999999999998;0.00156;0.00044999999999999999;4.0
83.0;0.00072999999999999996;0.0010200000000000001;0.0011800000000000001;0.00040000000000000002;0.00216;0.00147;0.00191;0.0058100000000000001;0.0022200000000000002;0.0082199999999999999;0.0065700000000000003;0.00728;0.013350000000000001;0.02026;0.0035899999999999999;0.05552;0.091120000000000007;0.055129999999999998;0.01089;0.0077600000000000004;0.017090000000000001;0.01306;0.0077099999999999998;0.0022599999999999999;0.0049399999999999999;0.00314;0.00165;0.00048000000000000001;0.0044200000000000003;0.0042700000000000004;0.0014400000000000001;0.0017700000000000001;4.0
