0.0023600000000000001;0.0018400000000000001;0.0014599999999999999;0.0013500000000000001;0.0046299999999999996;0.0077999999999999996;0.010500000000000001;0.0092200000000000008;0.0068100000000000001;0.00381;0.0096799999999999994;0.0027799999999999999;0.0070400000000000003;0.03739;0.02827;0.11629;0.056739999999999999;0.031469999999999998;0.010370000000000001;0.01643;0.0071900000000000002;0.0083800000000000003;0.01074;0.010630000000000001;0.0015;0.0047699999999999999;0.0083800000000000003;0.0045999999999999999;0.00077999999999999999;0.0015100000000000001;0.00088000000000000003;0.00080999999999999996;0.0
0.001;0.00097000000000000005;0.0018799999999999999;0.00281;0.0050600000000000003;0.0050699999999999999;0.0050000000000000001;0.0050099999999999997;0.0042100000000000002;0.0041099999999999999;0.0048399999999999997;0.013129999999999999;0.0061599999999999997;0.0083099999999999997;0.02384;0.077210000000000001;0.02315;0.030810000000000001;0.016809999999999999;0.0044000000000000003;0.0040800000000000003;0.0044600000000000004;0.0080999999999999996;0.0067200000000000003;0.0070200000000000002;0.0043099999999999996;0.0015499999999999999;0.00116;0.0020400000000000001;0.0023600000000000001;0.0020999999999999999;0.0020100000000000001;0.0
0.00124;0.00158;0.00109;0.0017099999999999999;0.00131;0.0037100000000000002;0.0043499999999999997;0.00038000000000000002;0.0037699999999999999;0.00084000000000000003;0.0047099999999999998;0.0098300000000000002;0.0077999999999999996;0.016670000000000001;0.069220000000000004;0.12041;0.089219999999999994;0.12041;0.069220000000000004;0.016670000000000001;0.0077999999999999996;0.0098300000000000002;0.0047099999999999998;0.00084000000000000003;0.0037699999999999999;0.00038000000000000002;0.0043499999999999997;0.0037100000000000002;0.00131;0.0017099999999999999;0.00109;0.00158;0.0
0.0023900000000000002;0.0027299999999999998;0.0033600000000000001;0.0027299999999999998;0.0025300000000000001;0.00076000000000000004;0.00093000000000000005;0.0030400000000000002;0.0044200000000000003;0.0066800000000000002;0.0077000000000000002;0.013509999999999999;0.0047099999999999998;0.00346;0.022859999999999998;0.059819999999999998;0.022460000000000001;0.020559999999999998;0.01244;0.0041200000000000004;0.0028500000000000001;0.00216;0.00579;0.0044999999999999997;0.0064599999999999996;0.0050400000000000002;0.0042100000000000002;0.0025699999999999998;0.00134;0.00085999999999999998;0.00149;0.00197;0.0
0.00116;0.0010200000000000001;0.0035200000000000001;0.00164;0.0011999999999999999;0.00098999999999999999;0.0018;0.0023900000000000002;0.0032799999999999999;0.00613;0.011050000000000001;0.01217;0.0073400000000000002;0.015730000000000001;0.036319999999999998;0.043290000000000002;0.094600000000000004;0.090240000000000001;0.01077;0.01217;0.0082199999999999999;0.0051799999999999997;0.011690000000000001;0.0081399999999999997;0.00174;0.0030799999999999998;0.00175;0.00313;0.0077400000000000004;0.0050400000000000002;0.0034199999999999999;0.0027399999999999998;1.0
0.0010200000000000001;0.00081999999999999998;0.0016999999999999999;0.00044999999999999999;0.0033;0.00183;0.0065300000000000002;0.00046999999999999999;0.0058300000000000001;0.0045799999999999999;0.0065199999999999998;0.0053;0.0098700000000000003;0.031870000000000002;0.038350000000000002;0.0089599999999999992;0.089969999999999994;0.0906;0.01636;0.0058799999999999998;0.0049399999999999999;0.0101;0.0024299999999999999;0.0016999999999999999;0.010460000000000001;0.0082199999999999999;0.0088299999999999993;0.00133;0.00158;0.0028500000000000001;2.0000000000000002e-05;0.0024299999999999999;1.0
0.00214;0.0018600000000000001;0.0012700000000000001;0.00072000000000000005;0.0013699999999999999;0.00025999999999999998;0.0017899999999999999;0.0030500000000000002;0.0024299999999999999;0.0058700000000000002;0.00233;0.0020400000000000001;0.01043;0.017850000000000001;0.036790000000000003;0.042520000000000002;0.13461999999999999;0.07757;0.019179999999999999;0.0068199999999999997;0.01259;0.010710000000000001;0.0020799999999999998;0.0053499999999999997;0.00175;0.0024499999999999999;0.0014300000000000001;0.0030699999999999998;0.0032299999999999998;0.0038800000000000002;0.0030899999999999999;0.0023800000000000002;1.0
0.0011999999999999999;0.0013799999999999999;0.0018600000000000001;0.00101;0.00101;0.0012800000000000001;0.0019300000000000001;0.0022200000000000002;0.0015100000000000001;0.0038899999999999998;0.0027899999999999999;0.0053699999999999998;0.00679;0.01934;0.027869999999999999;0.0097699999999999992;0.13063;0.05663;0.018630000000000001;0.0104;0.0111;0.0076499999999999997;0.0027299999999999998;0.0030799999999999998;0.00096000000000000002;0.0017700000000000001;0.00266;0.0016900000000000001;0.0019;0.0045399999999999998;0.0022599999999999999;0.00115;1.0
0.00123;0.0032599999999999999;0.0055999999999999999;0.0101;0.0043;0.00315;0.010999999999999999;0.02325;0.002;0.01091;0.015389999999999999;0.01477;0.01264;0.0054900000000000001;0.016410000000000001;0.0015900000000000001;0.053510000000000002;0.018589999999999999;0.025430000000000001;0.00726;0.020830000000000001;0.0031199999999999999;0.03261;0.015789999999999998;0.019630000000000002;0.0030300000000000001;0.0066100000000000004;0.00044999999999999999;0.00066;0.0064700000000000001;0.0051399999999999996;0.0014599999999999999;2.0
0.0014300000000000001;0.0028300000000000001;0.0010499999999999999;0.0018799999999999999;0.0018600000000000001;0.0012700000000000001;0.01086;0.0067799999999999996;0.0038;0.032800000000000003;0.020959999999999999;0.013390000000000001;0.0098700000000000003;0.017299999999999999;0.045510000000000002;0.037629999999999997;0.0045399999999999998;0.029489999999999999;0.028559999999999999;0.01474;0.045949999999999998;0.037359999999999997;0.025229999999999999;0.0057600000000000004;0.0076699999999999997;0.0039899999999999996;0.00613;0.00077999999999999999;0.0040000000000000001;0.0039100000000000003;0.00029;0.00415;2.0
